date,time,site,latitude,longitude,source,metric_type,parameter,value,unit,flag
2014-07-24,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,10,cfu/100mL,Swim
2014-07-24,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,20,cfu/100mL,Swim
2014-07-24,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,33,cfu/100mL,Swim
2014-07-25,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,10,cfu/100mL,Swim
2014-07-25,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,21,cfu/100mL,Swim
2014-07-25,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,10,cfu/100mL,Swim
2014-07-25,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,27,cfu/100mL,Swim
2014-07-25,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,26,cfu/100mL,Swim
2014-07-26,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,18,cfu/100mL,Swim
2014-07-26,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,11,cfu/100mL,Swim
2014-07-26,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,11,cfu/100mL,Swim
2014-07-26,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,37,cfu/100mL,Swim
2014-07-26,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,27,cfu/100mL,Swim
2014-07-27,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,11,cfu/100mL,Swim
2014-07-27,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,27,cfu/100mL,Swim
2014-07-27,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,10,cfu/100mL,Swim
2014-07-27,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,30,cfu/100mL,Swim
2014-07-27,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,16,cfu/100mL,Swim
2014-07-28,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,11,cfu/100mL,Swim
2014-07-28,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,139,cfu/100mL,Swim
2014-07-28,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,10,cfu/100mL,Swim
2014-07-28,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,28,cfu/100mL,Swim
2014-07-28,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,44,cfu/100mL,Swim
2014-07-29,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,10,cfu/100mL,Swim
2014-07-29,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,40,cfu/100mL,Swim
2014-07-29,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,10,cfu/100mL,Swim
2014-07-29,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,26,cfu/100mL,Swim
2014-07-29,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,41,cfu/100mL,Swim
2014-07-30,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,17,cfu/100mL,Swim
2014-07-30,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,45,cfu/100mL,Swimming not recommended (Rainfall)
2014-07-30,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,14,cfu/100mL,Swimming not recommended (Rainfall)
2014-07-30,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,35,cfu/100mL,Swimming not recommended (Rainfall)
2014-07-30,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,24,cfu/100mL,Swimming not recommended (Rainfall)
2014-07-31,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,13,cfu/100mL,Swim
2014-07-31,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,40,cfu/100mL,Swimming not recommended (Rainfall)
2014-07-31,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,15,cfu/100mL,Swim
2014-07-31,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,89,cfu/100mL,Swim
2014-07-31,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,29,cfu/100mL,Swim
2014-08-01,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,17,cfu/100mL,Swim
2014-08-01,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,39,cfu/100mL,Swim
2014-08-01,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,23,cfu/100mL,Swim
2014-08-01,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,57,cfu/100mL,Swim
2014-08-01,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,47,cfu/100mL,Swim
2014-08-02,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,19,cfu/100mL,Swim
2014-08-02,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,24,cfu/100mL,Swim
2014-08-02,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,28,cfu/100mL,Swim
2014-08-02,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,55,cfu/100mL,Swim
2014-08-02,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,124,cfu/100mL,Swim
2014-08-03,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,73,cfu/100mL,Swim
2014-08-03,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,39,cfu/100mL,Swim
2014-08-03,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,18,cfu/100mL,Swim
2014-08-03,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,19,cfu/100mL,Swim
2014-08-03,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,22,cfu/100mL,Swim
2014-08-04,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,26,cfu/100mL,Swim
2014-08-04,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,17,cfu/100mL,Swim
2014-08-04,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,10,cfu/100mL,Swim
2014-08-04,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,17,cfu/100mL,Swim
2014-08-04,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,37,cfu/100mL,Swim
2014-08-05,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,25,cfu/100mL,Swim
2014-08-05,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,34,cfu/100mL,Swim
2014-08-05,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,10,cfu/100mL,Swim
2014-08-05,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,34,cfu/100mL,Swim
2014-08-05,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,45,cfu/100mL,Swim
2014-08-06,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,23,cfu/100mL,Swim
2014-08-06,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,22,cfu/100mL,Swim
2014-08-06,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,10,cfu/100mL,Swim
2014-08-06,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,19,cfu/100mL,Swim
2014-08-06,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,14,cfu/100mL,Swim
2014-08-07,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,60,cfu/100mL,Swim
2014-08-07,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,15,cfu/100mL,Swim
2014-08-07,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,11,cfu/100mL,Swim
2014-08-07,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,22,cfu/100mL,Swim
2014-08-07,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,24,cfu/100mL,Swim
2014-08-08,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,53,cfu/100mL,Swim
2014-08-08,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,27,cfu/100mL,Swim
2014-08-08,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,26,cfu/100mL,Swim
2014-08-08,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,32,cfu/100mL,Swim
2014-08-08,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,16,cfu/100mL,Swim
2014-08-09,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,11,cfu/100mL,Swim
2014-08-09,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,10,cfu/100mL,Swim
2014-08-09,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,10,cfu/100mL,Swim
2014-08-09,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,41,cfu/100mL,Swim
2014-08-09,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,14,cfu/100mL,Swim
2014-08-10,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,14,cfu/100mL,Swim
2014-08-10,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,16,cfu/100mL,Swim
2014-08-10,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,24,cfu/100mL,Swim
2014-08-10,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,31,cfu/100mL,Swim
2014-08-10,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,50,cfu/100mL,Swim
2014-08-11,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,13,cfu/100mL,Swim
2014-08-11,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,16,cfu/100mL,Swim
2014-08-11,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,33,cfu/100mL,Swim
2014-08-11,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,40,cfu/100mL,Swim
2014-08-11,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,37,cfu/100mL,Swim
2014-08-12,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,18,cfu/100mL,Swimming not recommended (Rainfall)
2014-08-12,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,43,cfu/100mL,Swimming not recommended (Rainfall)
2014-08-12,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,31,cfu/100mL,Swimming not recommended (Rainfall)
2014-08-12,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,35,cfu/100mL,Swimming not recommended (Rainfall)
2014-08-12,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,16,cfu/100mL,Swimming not recommended (Rainfall)
2014-08-13,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,24,cfu/100mL,Swim
2014-08-13,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,160,cfu/100mL,Swimming not recommended (Rainfall)
2014-08-13,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,34,cfu/100mL,Swim
2014-08-13,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,156,cfu/100mL,Swimming not recommended (Rainfall)
2014-08-13,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,116,cfu/100mL,Swim
2014-08-14,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,71,cfu/100mL,Swim
2014-08-14,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,77,cfu/100mL,Swim
2014-08-14,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,35,cfu/100mL,Swim
2014-08-14,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,422,cfu/100mL,Swimming not recommended
2014-08-14,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,426,cfu/100mL,Swimming not recommended
2014-08-15,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,10,cfu/100mL,Swim
2014-08-15,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,133,cfu/100mL,Swim
2014-08-15,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,142,cfu/100mL,Swim
2014-08-15,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,115,cfu/100mL,Swimming not recommended
2014-08-15,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,53,cfu/100mL,Swim
2014-08-16,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,20,cfu/100mL,Swim
2014-08-16,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,75,cfu/100mL,Swim
2014-08-16,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,33,cfu/100mL,Swim
2014-08-16,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,35,cfu/100mL,Swim
2014-08-16,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,31,cfu/100mL,Swim
2015-06-20,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,18,cfu/100mL,Swim
2015-06-20,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,67,cfu/100mL,Swim
2015-06-20,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,34,cfu/100mL,Swim
2015-06-20,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,62,cfu/100mL,Swim
2015-06-20,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,82,cfu/100mL,Swim
2015-06-21,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,11,cfu/100mL,Swim
2015-06-21,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,31,cfu/100mL,Swim
2015-06-21,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,42,cfu/100mL,Swim
2015-06-21,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,64,cfu/100mL,Swim
2015-06-21,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,14,cfu/100mL,Swim
2015-06-22,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,10,cfu/100mL,Swim
2015-06-22,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,37,cfu/100mL,Swim
2015-06-22,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,16,cfu/100mL,Swim
2015-06-22,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,46,cfu/100mL,Swim
2015-06-22,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,51,cfu/100mL,Swim
2015-06-23,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,10,cfu/100mL,Swim
2015-06-23,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,69,cfu/100mL,Swim
2015-06-23,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,15,cfu/100mL,Swim
2015-06-23,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,44,cfu/100mL,Swim
2015-06-23,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,596,cfu/100mL,Swimming not recommended
2015-06-24,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,10,cfu/100mL,Swim
2015-06-24,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,45,cfu/100mL,Swim
2015-06-24,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,16,cfu/100mL,Swim
2015-06-24,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,25,cfu/100mL,Swim
2015-06-24,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,23,cfu/100mL,Swim
2015-06-25,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,213,cfu/100mL,Swimming not recommended
2015-06-25,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,29,cfu/100mL,Swim
2015-06-25,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,16,cfu/100mL,Swim
2015-06-25,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,30,cfu/100mL,Swim
2015-06-25,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,88,cfu/100mL,Swim
2015-06-26,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,34,cfu/100mL,Swim
2015-06-26,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,37,cfu/100mL,Swim
2015-06-26,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,15,cfu/100mL,Swim
2015-06-26,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,28,cfu/100mL,Swim
2015-06-26,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,22,cfu/100mL,Swim
2015-06-27,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,12,cfu/100mL,Swim
2015-06-27,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,38,cfu/100mL,Swim
2015-06-27,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,13,cfu/100mL,Swim
2015-06-27,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,36,cfu/100mL,Swim
